ToolKitProtoTypeIdentifier.Primitive	9	url	singular_presence	enum	InternalSwiftProtobuf.Google_Protobuf_NullValue	0	1281
ToolKitProtoTypeIdentifier.Primitive	10	dictionary	singular_presence	enum	InternalSwiftProtobuf.Google_Protobuf_NullValue	0	6
ToolKitProtoTypeIdentifier.Primitive	11	attributedString	singular_presence	enum	InternalSwiftProtobuf.Google_Protobuf_NullValue	0	186
ToolKitProtoTypeIdentifier.Primitive	12	measurement	singular_presence	enum	ToolKit.ToolKitProtoTypeIdentifier.Primitive.MeasurementUnitType	0	106
ToolKitProtoTypeIdentifier.Primitive	13	currencyAmount	singular_presence	enum	InternalSwiftProtobuf.Google_Protobuf_NullValue	0	19
ToolKitProtoTypeIdentifier.Primitive	14	paymentMethod	singular_presence	enum	InternalSwiftProtobuf.Google_Protobuf_NullValue	0	3
ToolKitProtoTypeIdentifier.Primitive	15	placemark	singular_presence	enum	InternalSwiftProtobuf.Google_Protobuf_NullValue	0	99
ToolKitProtoTypeIdentifier.Primitive	16	person	singular_presence	enum	InternalSwiftProtobuf.Google_Protobuf_NullValue	0	179
ToolKitProtoTypeIdentifier.Primitive	17	file	singular_presence	enum	InternalSwiftProtobuf.Google_Protobuf_NullValue	0	724
ToolKitProtoTypeIdentifier.Primitive	18	app	singular_presence	enum	InternalSwiftProtobuf.Google_Protobuf_NullValue	0	77
ToolKitProtoTypeIdentifier.Primitive	19	searchableItem	singular_presence	enum	InternalSwiftProtobuf.Google_Protobuf_NullValue	0	1
ToolKitProtoTypeIdentifier.Primitive	20	intentsFile	singular_presence	enum	InternalSwiftProtobuf.Google_Protobuf_NullValue	0	1
ToolKitProtoTypeIdentifier.Primitive	21	shortcut	singular_presence	enum	InternalSwiftProtobuf.Google_Protobuf_NullValue	0	2
ToolKitProtoTypeIdentifier.Primitive	22	recurrenceRule	singular_presence	enum	InternalSwiftProtobuf.Google_Protobuf_NullValue	0	16
ToolKitProtoTypeIdentifier.Primitive	23	dateInterval	singular_presence	enum	InternalSwiftProtobuf.Google_Protobuf_NullValue	0	1
ToolKitProtoTypeIdentifier.Primitive	24	personNameComponents	singular_presence	enum	InternalSwiftProtobuf.Google_Protobuf_NullValue	0	4
ToolKitProtoTypeIdentifier.Primitive	25	duration	singular_presence	enum	InternalSwiftProtobuf.Google_Protobuf_NullValue	0	65
ToolKitProtoTypeIdentifier.Primitive	26	character	singular_presence	enum	InternalSwiftProtobuf.Google_Protobuf_NullValue	0	3
ToolKitProtoTypeInstance	1	type	singular_presence	message	ToolKit.ToolKitProtoTypeIdentifier	0	18163
ToolKitProtoTypeInstance	2	collection	singular_presence	message	ToolKit.ToolKitProtoTypeInstance	0	1512
ToolKitProtoTypeInstance	3	optionalVariant	singular_presence	message	ToolKit.ToolKitProtoTypeInstance.Optional	0	7392
ToolKitProtoTypeInstance	4	union	singular_presence	message	ToolKit.ToolKitProtoTypeInstance.Union	0	340
ToolKitProtoTypeInstance	5	restricted	singular_presence	message	ToolKit.ToolKitProtoTypeInstance.Restricted	0	4168
ToolKitProtoTypeInstance	6	deferred	singular_presence	message	ToolKit.ToolKitProtoTypeInstance.Deferred	0	928
ToolKitProtoTypeInstance	7	constrained	singular_presence	message	ToolKit.ToolKitProtoTypeInstance.Constrained	0	28
ToolKitProtoTypeInstance.Constrained	1	instance	singular_presence	message	ToolKit.ToolKitProtoTypeInstance		28
ToolKitProtoTypeInstance.Constrained	2	context	repeated	message	ToolKit.ToolKitProtoRestrictionContext		28
ToolKitProtoTypeInstance.Deferred	1	identifier	singular_presence	message	ToolKit.ToolKitProtoTypeInstance		928
ToolKitProtoTypeInstance.Optional	1	value	singular_presence	message	ToolKit.ToolKitProtoTypeInstance		7392
ToolKitProtoTypeInstance.Optional	2	defaultValue	singular_presence	message	ToolKit.ToolKitProtoTypedValue		3713
ToolKitProtoTypeInstance.Restricted	1	identifier	singular_presence	message	ToolKit.ToolKitProtoTypeIdentifier		4168
ToolKitProtoTypeInstance.Restricted	2	context	repeated	message	ToolKit.ToolKitProtoRestrictionContext		4168
ToolKitProtoTypeInstance.Union	1	items	repeated	message	ToolKit.ToolKitProtoTypeInstance		340
ToolKitProtoTypedValue	1	primitive	singular_presence	message	ToolKit.ToolKitProtoTypedValue.PrimitiveValue	0	2341
ToolKitProtoTypedValue	2	enumeration	singular_presence	message	ToolKit.ToolKitProtoTypedValue.EnumerationValue	0	1246
ToolKitProtoTypedValue	3	entity	singular_presence	message	ToolKit.ToolKitProtoTypedValue.EntityValue	0	4
ToolKitProtoTypedValue	4	collection	singular_presence	message	ToolKit.ToolKitProtoTypedValue.CollectionValue	0	74
ToolKitProtoTypedValue	7	deferred	singular_presence	message	ToolKit.ToolKitProtoTypedValue.DeferredValue	0	1013
ToolKitProtoTypedValue.CollectionValue	1	type	singular_presence	message	ToolKit.ToolKitProtoTypeIdentifier		74
ToolKitProtoTypedValue.CollectionValue	2	values	repeated	message	ToolKit.ToolKitProtoTypedValue		10
ToolKitProtoTypedValue.CollectionValue	3	typeInstance	singular_presence	message	ToolKit.ToolKitProtoTypeInstance		74
ToolKitProtoTypedValue.DeferredValue	1	type	singular_presence	message	ToolKit.ToolKitProtoTypeIdentifier		1013
ToolKitProtoTypedValue.DeferredValue	2	expectedTypeInstance	singular_presence	message	ToolKit.ToolKitProtoTypeInstance		1013
ToolKitProtoTypedValue.DeferredValue	3	storage	singular_presence	message	ToolKit.ToolKitProtoTypedValue.DeferredValue.Storage		1013
ToolKitProtoTypedValue.DeferredValue.Storage	2	defaultValue	singular_presence	message	ToolKit.ToolKitProtoTypedValue.DeferredValue.Storage.ActionParameterDefaultValueStorage	0	1013
ToolKitProtoTypedValue.DeferredValue.Storage.ActionParameterDefaultValueStorage	1	actionIdentifier	singular	string			1013
ToolKitProtoTypedValue.DeferredValue.Storage.ActionParameterDefaultValueStorage	2	parameterKey	singular	string			1013
ToolKitProtoTypedValue.EntityValue	1	type	singular_presence	message	ToolKit.ToolKitProtoTypeIdentifier		4
ToolKitProtoTypedValue.EntityValue	2	identifier	singular	string			4
ToolKitProtoTypedValue.EntityValue	3	properties	map	message	InternalSwiftProtobuf.ProtobufString->ToolKit.ToolKitProtoTypedValue		1
ToolKitProtoTypedValue.EntityValue	4	displayRepresentation	singular_presence	message	ToolKit.ToolKitProtoDisplayRepresentation		4
ToolKitProtoTypedValue.EntityValue	8	instanceIdentifier	singular_presence	message	ToolKit.ToolKitProtoEntityInstanceIdentifier		4
ToolKitProtoTypedValue.EntityValue	10	provenance	singular_presence	message	ToolKit.ToolKitProtoTypedValue.Provenance		4
ToolKitProtoTypedValue.EnumerationValue	1	type	singular_presence	message	ToolKit.ToolKitProtoTypeIdentifier		1246
ToolKitProtoTypedValue.EnumerationValue	2	caseValue	singular	string			1246
ToolKitProtoTypedValue.EnumerationValue	3	displayRepresentation	singular_presence	message	ToolKit.ToolKitProtoDisplayRepresentation		1056
ToolKitProtoTypedValue.PrimitiveValue	2	bool	singular_presence	bool		0	840
ToolKitProtoTypedValue.PrimitiveValue	3	int	singular_presence	int64		0	39
ToolKitProtoTypedValue.PrimitiveValue	4	number	singular_presence	double		0	956
ToolKitProtoTypedValue.PrimitiveValue	6	string	singular_presence	string		0	485
ToolKitProtoTypedValue.PrimitiveValue	11	measurement	singular_presence	message	ToolKit.ToolKitProtoTypedValue.PrimitiveValue.Measurement	0	9
ToolKitProtoTypedValue.PrimitiveValue	14	placemark	singular_presence	message	ToolKit.ToolKitProtoTypedValue.PrimitiveValue.Placemark	0	8
ToolKitProtoTypedValue.PrimitiveValue	17	app	singular_presence	message	ToolKit.ToolKitProtoTypedValue.PrimitiveValue.App	0	4
ToolKitProtoTypedValue.PrimitiveValue.App	1	bundleIdentifier	singular	string			4
ToolKitProtoTypedValue.PrimitiveValue.App	2	displayRepresentation	singular_presence	message	ToolKit.ToolKitProtoDisplayRepresentation		4
ToolKitProtoTypedValue.PrimitiveValue.App	3	provenance	singular_presence	message	ToolKit.ToolKitProtoTypedValue.Provenance		4
ToolKitProtoTypedValue.PrimitiveValue.Measurement	1	unit	singular	string			9
ToolKitProtoTypedValue.PrimitiveValue.Measurement	2	value	singular	double			7
ToolKitProtoTypedValue.PrimitiveValue.Measurement	3	unitType	singular	enum	ToolKit.ToolKitProtoTypeIdentifier.Primitive.MeasurementUnitType		5
ToolKitProtoTypedValue.PrimitiveValue.Placemark	2	displayRepresentation	singular_presence	message	ToolKit.ToolKitProtoDisplayRepresentation		8
ToolKitProtoTypedValue.PrimitiveValue.Placemark	3	type	singular	enum	ToolKit.ToolKitProtoTypedValue.PrimitiveValue.Placemark.TypeEnum		8
ToolKitProtoTypedValue.PrimitiveValue.Placemark	4	provenance	singular_presence	message	ToolKit.ToolKitProtoTypedValue.Provenance		8
ToolKitProtoValueSearchPredicate.Template	1	input	singular_presence	message	ToolKit.ToolKitProtoTypeInstance		83
